Job_ID,Job_Title,Company,Location,Experience_Years,Education,Employment_Type,Salary_Min_LPA,Salary_Max_LPA,Required_Skills,Soft_Skills,Programming_Languages,Technologies,Industry,Work_Mode,Job_Posting_Date,Candidate_ID,Resume_Skills,Certifications,Target_Role
JOB0289,ML Engineer,BlueOrbit Technologies,Gurugram,2,B.Tech/B.E.,Contract,8.7,11.9,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, Power BI, React","Problem Solving, Analytical Thinking, Adaptability","Python, SQL","TensorFlow, Azure, Tableau",Consulting,Hybrid,2026-06-13,CAND0289,"TensorFlow, Machine Learning, Docker",Google Data Analytics,ML Engineer
JOB0290,Data Engineer,CodeCraft India,Delhi,7,B.Tech/B.E.,Full-time,9.9,14.2,"Python, SQL, Spark, AWS, Docker, ETL, Java, JavaScript","Analytical Thinking, Problem Solving, Time Management","Python, SQL, Java, JavaScript","Tableau, Power BI, Jenkins",Retail,Hybrid,2026-08-08,CAND0290,"AWS, Python, JavaScript, SQL, Spark, ETL, Java",Microsoft Power BI,Data Analyst
JOB0291,AI Engineer,NextGen Digital,Hyderabad,5,Master's Degree,Full-time,10.4,14.5,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, Azure, React","Adaptability, Problem Solving, Communication",Python,"TensorFlow, Databricks, Azure",Telecom,Hybrid,2026-04-21,CAND0291,"PyTorch, NLP, TensorFlow, Azure, Machine Learning",Google Data Analytics,AI Engineer
JOB0292,Business Analyst,AlphaByte Labs,Hyderabad,0,Master's Degree,Contract,4.6,7.1,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, JavaScript, TensorFlow","Communication, Collaboration, Problem Solving","SQL, JavaScript","Spark, React, Docker",EdTech,Hybrid,2026-01-27,CAND0292,"Tableau, Requirements Analysis, TensorFlow, JavaScript, Power BI, Excel",IBM Data Science,Business Analyst
JOB0293,Business Analyst,AlphaByte Labs,Mumbai,4,B.Tech/B.E.,Contract,6.6,9.6,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, Docker, Azure","Time Management, Analytical Thinking, Leadership",SQL,"TensorFlow, Databricks, React",EdTech,Remote,2026-03-01,CAND0293,"Azure, SQL, Excel, Power BI, Tableau",AWS Certified,ML Engineer
JOB0294,Data Engineer,CloudPeak Systems,Gurugram,5,Master's Degree,Full-time,9.3,13.7,"Python, SQL, Spark, AWS, Docker, ETL, Kubernetes, C++","Critical Thinking, Communication, Leadership","Python, SQL, C++","PyTorch, Jenkins, Spark",Manufacturing,Hybrid,2026-05-14,CAND0294,"C++, Python, SQL, ETL, Kubernetes, AWS, Spark",Microsoft Power BI,Data Analyst
JOB0295,Data Scientist,Vertex AI,Pune,2,B.Tech/B.E.,Contract,8.1,10.5,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, TensorFlow, Azure","Teamwork, Analytical Thinking, Communication","Python, SQL","TensorFlow, Git, Jira",FinTech,Hybrid,2026-04-03,CAND0295,"NumPy, Azure, Statistics, TensorFlow",AWS Certified,Data Scientist
JOB0296,DevOps Engineer,CodeCraft India,Bengaluru,1,B.Tech/B.E.,Full-time,7.0,11.0,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, TensorFlow, Databricks","Time Management, Analytical Thinking, Adaptability",Python,"Jenkins, Tableau, Spark",Telecom,Hybrid,2026-06-16,CAND0296,"Databricks, CI/CD, Kubernetes, Git, Linux, Docker",None,Data Analyst
JOB0297,Data Engineer,DataSphere Analytics,Delhi,2,Master's Degree,Contract,8.4,11.1,"Python, SQL, Spark, AWS, Docker, ETL, Jenkins, Azure","Time Management, Problem Solving, Critical Thinking","Python, SQL","Git, Tableau, PyTorch",Retail,Onsite,2026-03-20,CAND0297,"AWS, SQL, Azure",Microsoft Power BI,Data Engineer
JOB0298,AI Engineer,InnoSoft Technologies,Bengaluru,2,Master's Degree,Internship,9.6,11.4,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, Databricks, JavaScript","Collaboration, Teamwork, Problem Solving","Python, JavaScript","Kubernetes, Docker, Tableau",Manufacturing,Hybrid,2026-08-26,CAND0298,"NLP, PyTorch, Machine Learning, TensorFlow, Databricks, Python",Google Data Analytics,Data Analyst
JOB0299,ML Engineer,NextGen Digital,Kolkata,2,Bachelor's Degree,Internship,8.9,12.1,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, Excel, JavaScript","Communication, Teamwork, Analytical Thinking","Python, SQL, JavaScript","Git, Kubernetes, AWS",E-Commerce,Hybrid,2026-07-01,CAND0299,"Machine Learning, Python, Docker, Excel, PyTorch, JavaScript, SQL",None,AI Engineer
JOB0300,Data Scientist,Vertex AI,Ahmedabad,2,Bachelor's Degree,Full-time,8.8,12.6,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Jira, React","Adaptability, Teamwork, Communication","Python, SQL","AWS, Git, Kubernetes",Manufacturing,Remote,2026-02-24,CAND0300,"NumPy, Machine Learning, SQL, Statistics, React, Python",Microsoft Power BI,DevOps Engineer
JOB0301,DevOps Engineer,TechNova Solutions,Hyderabad,4,Master's Degree,Internship,9.6,12.2,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, R, Jira","Problem Solving, Leadership, Critical Thinking",R,"Jira, Git, Excel",Retail,Onsite,2026-04-07,CAND0301,"Git, Linux, Docker, CI/CD, R, AWS",None,DevOps Engineer
JOB0302,Web Developer,NextGen Digital,Kolkata,3,Master's Degree,Full-time,5.3,7.3,"HTML, CSS, JavaScript, React, Git, REST API, SQL, TensorFlow","Analytical Thinking, Communication, Critical Thinking","JavaScript, SQL","Git, Jira, Jenkins",Consulting,Hybrid,2026-04-14,CAND0302,"TensorFlow, React, SQL, HTML",Microsoft Power BI,Web Developer
JOB0303,DevOps Engineer,Vertex AI,Gurugram,3,Bachelor's Degree,Contract,8.4,11.7,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, Jira, Tableau","Analytical Thinking, Critical Thinking, Collaboration",JavaScript,"Power BI, AWS, TensorFlow",Healthcare,Hybrid,2026-05-18,CAND0303,"Tableau, Docker, CI/CD, Linux, Git, Jira, Kubernetes",AWS Certified,DevOps Engineer
JOB0304,AI Engineer,NextGen Digital,Pune,2,Master's Degree,Full-time,10.1,12.6,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, React, R","Problem Solving, Leadership, Teamwork","Python, R","React, Kubernetes, Tableau",Consulting,Hybrid,2026-04-17,CAND0304,"R, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, React",AWS Certified,AI Engineer
JOB0305,Software Developer,DataSphere Analytics,Kolkata,10,B.Tech/B.E.,Full-time,9.9,12.2,"Java, Python, SQL, Git, REST API, OOP, Docker, Tableau","Collaboration, Leadership, Critical Thinking","Java, Python, SQL","TensorFlow, PyTorch, Excel",Banking,Onsite,2026-08-09,CAND0305,"SQL, Docker, REST API, Java",Azure Fundamentals,Data Scientist
JOB0306,Web Developer,DataSphere Analytics,Hyderabad,4,BCA/MCA,Full-time,5.8,7.5,"HTML, CSS, JavaScript, React, Git, REST API, TensorFlow, R","Time Management, Critical Thinking, Adaptability","JavaScript, R","Spark, Kubernetes, Jenkins",FinTech,Onsite,2026-03-27,CAND0306,"R, TensorFlow, HTML, REST API, Git, JavaScript",IBM Data Science,Web Developer
JOB0307,Business Analyst,CloudPeak Systems,Pune,1,BCA/MCA,Contract,5.1,9.5,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, Jira, Docker","Adaptability, Analytical Thinking, Critical Thinking",SQL,"Git, Azure, AWS",Retail,Hybrid,2026-09-16,CAND0307,"Tableau, Jira, Docker",Google Data Analytics,Business Analyst
JOB0308,ML Engineer,Vertex AI,Bengaluru,8,Master's Degree,Full-time,12.3,16.7,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, JavaScript, React","Adaptability, Communication, Analytical Thinking","Python, SQL, JavaScript","Databricks, Git, AWS",Telecom,Onsite,2026-06-11,CAND0308,"SQL, Python, PyTorch, Machine Learning, JavaScript, TensorFlow, React",IBM Data Science,Data Scientist
JOB0309,Cloud Engineer,Quantix Systems,Kolkata,3,Any Graduate,Internship,8.7,11.9,"AWS, Azure, Docker, Kubernetes, Linux, Python, Jira, Git","Critical Thinking, Analytical Thinking, Adaptability",Python,"Excel, Git, Docker",Healthcare,Hybrid,2026-04-16,CAND0309,"Python, Docker, AWS, Jira, Azure",None,Data Engineer
JOB0310,Data Analyst,Quantix Systems,Kolkata,5,BCA/MCA,Full-time,7.2,9.1,"Python, SQL, Excel, Power BI, Tableau, Statistics, Jira, Spark","Time Management, Adaptability, Collaboration","Python, SQL","Tableau, Jenkins, Power BI",Banking,Hybrid,2026-01-15,CAND0310,"Tableau, SQL, Python, Spark, Excel, Power BI, Jira",IBM Data Science,Data Analyst
JOB0311,Cloud Engineer,CodeCraft India,Bengaluru,0,Master's Degree,Internship,7.3,9.2,"AWS, Azure, Docker, Kubernetes, Linux, Python, SQL, Tableau","Leadership, Teamwork, Problem Solving","Python, SQL","Spark, React, Azure",Banking,Hybrid,2026-05-26,CAND0311,"AWS, Kubernetes, Docker, Azure, Linux",None,Business Analyst
JOB0312,ML Engineer,Vertex AI,Delhi,3,Any Graduate,Contract,8.9,11.7,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, JavaScript, C++","Adaptability, Critical Thinking, Analytical Thinking","Python, SQL, JavaScript, C++","Databricks, Kubernetes, Jenkins",Consulting,Onsite,2026-09-23,CAND0312,"C++, Machine Learning, PyTorch, Python",Google Data Analytics,Business Analyst
JOB0313,Cloud Engineer,CodeCraft India,Noida,5,Bachelor's Degree,Full-time,8.8,12.4,"AWS, Azure, Docker, Kubernetes, Linux, Python, Spark, Jenkins","Analytical Thinking, Time Management, Communication",Python,"Spark, AWS, Tableau",Banking,Hybrid,2026-03-02,CAND0313,"Azure, Python, Jenkins, Kubernetes, Linux, AWS, Docker",AWS Certified,Cloud Engineer
JOB0314,Web Developer,Quantix Systems,Chennai,0,Bachelor's Degree,Full-time,4.1,8.0,"HTML, CSS, JavaScript, React, Git, REST API, Jenkins, Java","Adaptability, Critical Thinking, Time Management","JavaScript, Java","TensorFlow, React, Kubernetes",Banking,Hybrid,2026-03-04,CAND0314,"HTML, JavaScript, Jenkins, CSS, Git, REST API",Microsoft Power BI,Web Developer
JOB0315,DevOps Engineer,InnoSoft Technologies,Noida,4,BCA/MCA,Internship,8.8,11.6,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, PyTorch, C++","Communication, Critical Thinking, Analytical Thinking",C++,"TensorFlow, Git, Tableau",E-Commerce,Remote,2026-07-18,CAND0315,"Kubernetes, PyTorch, CI/CD, C++, Linux, Git",None,DevOps Engineer
JOB0316,DevOps Engineer,NextGen Digital,Hyderabad,5,B.Tech/B.E.,Internship,8.8,13.2,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, Jira, TensorFlow","Critical Thinking, Teamwork, Adaptability",R,"React, PyTorch, Docker",Telecom,Onsite,2026-01-10,CAND0316,"Linux, Git, Jira, Docker, AWS, Kubernetes, TensorFlow",Microsoft Power BI,DevOps Engineer
JOB0317,Data Analyst,DataSphere Analytics,Bengaluru,1,BCA/MCA,Contract,4.4,7.5,"Python, SQL, Excel, Power BI, Tableau, Statistics, Jira, Spark","Problem Solving, Communication, Time Management","Python, SQL","PyTorch, AWS, Power BI",IT Services,Hybrid,2026-05-11,CAND0317,"Tableau, Python, Jira, Statistics, SQL, Power BI",Microsoft Power BI,Data Analyst
JOB0318,Data Scientist,Quantix Systems,Ahmedabad,3,Master's Degree,Full-time,8.7,11.3,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Git, TensorFlow","Time Management, Communication, Problem Solving","Python, SQL","Kubernetes, Spark, Docker",FinTech,Hybrid,2026-09-10,CAND0318,"Python, SQL, Git",None,Data Scientist
JOB0319,Data Engineer,BlueOrbit Technologies,Pune,7,Any Graduate,Full-time,9.9,14.3,"Python, SQL, Spark, AWS, Docker, ETL, Git, R","Problem Solving, Analytical Thinking, Time Management","Python, SQL, R","AWS, Excel, Azure",Retail,Hybrid,2026-07-28,CAND0319,"AWS, Git, Docker",Azure Fundamentals,ML Engineer
JOB0320,AI Engineer,AlphaByte Labs,Hyderabad,6,Any Graduate,Internship,11.9,15.3,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, Tableau, Power BI","Time Management, Communication, Teamwork",Python,"Jenkins, Spark, React",FinTech,Hybrid,2026-07-14,CAND0320,"Python, Power BI, TensorFlow, Deep Learning",None,DevOps Engineer
JOB0321,Data Engineer,InnoSoft Technologies,Chennai,1,BCA/MCA,Full-time,7.6,9.9,"Python, SQL, Spark, AWS, Docker, ETL, TensorFlow, JavaScript","Critical Thinking, Analytical Thinking, Communication","Python, SQL, JavaScript","Databricks, Jenkins, AWS",IT Services,Remote,2026-05-20,CAND0321,"AWS, Docker, TensorFlow, Spark, ETL, JavaScript",Microsoft Power BI,Web Developer
JOB0322,Data Analyst,Vertex AI,Kolkata,1,BCA/MCA,Contract,5.1,8.7,"Python, SQL, Excel, Power BI, Tableau, Statistics, AWS, Jira","Problem Solving, Communication, Critical Thinking","Python, SQL","Kubernetes, PyTorch, Azure",Manufacturing,Onsite,2026-06-30,CAND0322,"AWS, Tableau, Python, Statistics, Jira, Excel",Google Data Analytics,Data Analyst
JOB0323,Data Analyst,CodeCraft India,Hyderabad,8,Bachelor's Degree,Full-time,8.0,9.8,"Python, SQL, Excel, Power BI, Tableau, Statistics, Git, Jira","Adaptability, Teamwork, Collaboration","Python, SQL","TensorFlow, React, Spark",Manufacturing,Onsite,2026-09-10,CAND0323,"Tableau, Git, Statistics, SQL, Jira, Power BI, Excel",Azure Fundamentals,Data Analyst
JOB0324,Software Developer,TechNova Solutions,Noida,4,Bachelor's Degree,Contract,7.7,9.6,"Java, Python, SQL, Git, REST API, OOP, PyTorch, AWS","Adaptability, Collaboration, Problem Solving","Java, Python, SQL","Tableau, Git, Spark",Manufacturing,Hybrid,2026-08-21,CAND0324,"Git, REST API, OOP, SQL, Python, PyTorch, Java",AWS Certified,Cloud Engineer
JOB0325,Cloud Engineer,Vertex AI,Pune,5,B.Tech/B.E.,Full-time,8.7,13.0,"AWS, Azure, Docker, Kubernetes, Linux, Python, Tableau, R","Problem Solving, Analytical Thinking, Collaboration","Python, R","Tableau, Git, Jira",FinTech,Onsite,2026-04-26,CAND0325,"R, Docker, AWS, Kubernetes, Azure, Linux, Python",Microsoft Power BI,Cloud Engineer
JOB0326,Data Engineer,InnoSoft Technologies,Pune,6,Any Graduate,Internship,10.4,14.4,"Python, SQL, Spark, AWS, Docker, ETL, Power BI, Excel","Critical Thinking, Teamwork, Analytical Thinking","Python, SQL","Kubernetes, React, Tableau",FinTech,Onsite,2026-09-24,CAND0326,"SQL, AWS, Excel, Spark",None,Data Analyst
JOB0327,Data Engineer,Vertex AI,Noida,7,Bachelor's Degree,Internship,9.6,11.5,"Python, SQL, Spark, AWS, Docker, ETL, Jira, R","Adaptability, Leadership, Collaboration","Python, SQL, R","React, Excel, Git",Telecom,Onsite,2026-05-31,CAND0327,"Python, Spark, Docker, AWS, R, ETL",Microsoft Power BI,Data Engineer
JOB0328,Data Engineer,DataSphere Analytics,Mumbai,3,Any Graduate,Internship,8.6,10.4,"Python, SQL, Spark, AWS, Docker, ETL, R, Java","Teamwork, Leadership, Time Management","Python, SQL, R, Java","AWS, Git, Spark",EdTech,Hybrid,2026-02-25,CAND0328,"Java, Docker, Spark",Microsoft Power BI,Data Engineer
JOB0329,AI Engineer,BlueOrbit Technologies,Delhi,2,Any Graduate,Contract,9.9,11.6,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, Java, Kubernetes","Time Management, Analytical Thinking, Communication","Python, Java","Spark, React, Git",E-Commerce,Onsite,2026-03-17,CAND0329,"Java, PyTorch, NLP, Deep Learning, Kubernetes",Google Data Analytics,AI Engineer
JOB0330,Cloud Engineer,CodeCraft India,Delhi,2,Master's Degree,Contract,8.7,12.1,"AWS, Azure, Docker, Kubernetes, Linux, Python, Tableau, Git","Problem Solving, Teamwork, Leadership",Python,"Databricks, Excel, Power BI",Manufacturing,Onsite,2026-06-21,CAND0330,"Azure, Docker, Git, Kubernetes",None,AI Engineer
JOB0331,Software Developer,AlphaByte Labs,Mumbai,4,Any Graduate,Full-time,7.0,10.7,"Java, Python, SQL, Git, REST API, OOP, Kubernetes, JavaScript","Problem Solving, Time Management, Leadership","Java, Python, SQL, JavaScript","Azure, Git, React",Banking,Onsite,2026-02-07,CAND0331,"Kubernetes, Python, Git, JavaScript, Java",None,Software Developer
JOB0332,Software Developer,CloudPeak Systems,Noida,1,Bachelor's Degree,Contract,6.6,10.3,"Java, Python, SQL, Git, REST API, OOP, Docker, React","Leadership, Time Management, Collaboration","Java, Python, SQL","Azure, PyTorch, Excel",Banking,Remote,2026-01-11,CAND0332,"Git, Python, Docker, Java, OOP",Google Data Analytics,Software Developer
JOB0333,Cloud Engineer,InnoSoft Technologies,Mumbai,5,Any Graduate,Internship,8.8,12.9,"AWS, Azure, Docker, Kubernetes, Linux, Python, JavaScript, R","Leadership, Time Management, Adaptability","Python, JavaScript, R","AWS, PyTorch, Azure",IT Services,Remote,2026-08-08,CAND0333,"Kubernetes, Azure, Linux, R",AWS Certified,Business Analyst
JOB0334,ML Engineer,Quantix Systems,Gurugram,5,Master's Degree,Contract,10.7,14.6,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, C++, Azure","Time Management, Adaptability, Analytical Thinking","Python, SQL, C++","Databricks, Excel, React",IT Services,Onsite,2026-07-11,CAND0334,"Machine Learning, Azure, Docker, PyTorch, TensorFlow, C++, SQL",Google Data Analytics,ML Engineer
JOB0335,Software Developer,AlphaByte Labs,Hyderabad,3,Any Graduate,Full-time,6.7,10.9,"Java, Python, SQL, Git, REST API, OOP, JavaScript, Kubernetes","Critical Thinking, Analytical Thinking, Leadership","Java, Python, SQL, JavaScript","Kubernetes, Databricks, Docker",Consulting,Hybrid,2026-09-23,CAND0335,"SQL, JavaScript, Kubernetes, OOP, Java, Git, REST API",Microsoft Power BI,Web Developer
JOB0336,Business Analyst,InnoSoft Technologies,Pune,0,Bachelor's Degree,Full-time,5.0,7.3,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, Git, Python","Analytical Thinking, Communication, Time Management","SQL, Python","Azure, PyTorch, Databricks",Banking,Hybrid,2026-05-22,CAND0336,"Requirements Analysis, Excel, Power BI",AWS Certified,Business Analyst
JOB0337,Web Developer,BlueOrbit Technologies,Ahmedabad,10,B.Tech/B.E.,Contract,9.5,13.2,"HTML, CSS, JavaScript, React, Git, REST API, Docker, TensorFlow","Leadership, Collaboration, Analytical Thinking",JavaScript,"Jenkins, Azure, Kubernetes",Healthcare,Remote,2026-01-07,CAND0337,"HTML, Docker, JavaScript, REST API, Git",Azure Fundamentals,Data Engineer
JOB0338,Cloud Engineer,Quantix Systems,Mumbai,6,BCA/MCA,Full-time,9.6,11.4,"AWS, Azure, Docker, Kubernetes, Linux, Python, R, SQL","Problem Solving, Time Management, Analytical Thinking","Python, R, SQL","Power BI, Kubernetes, Excel",Banking,Hybrid,2026-08-19,CAND0338,"R, SQL, Python, Kubernetes",Google Data Analytics,Software Developer
JOB0339,Data Engineer,CodeCraft India,Kolkata,6,Any Graduate,Internship,10.2,13.8,"Python, SQL, Spark, AWS, Docker, ETL, JavaScript, Jira","Adaptability, Collaboration, Teamwork","Python, SQL, JavaScript","Docker, Tableau, Spark",Consulting,Onsite,2026-06-19,CAND0339,"ETL, Docker, Python, JavaScript, Jira",Microsoft Power BI,Data Engineer
JOB0340,Data Scientist,NextGen Digital,Hyderabad,5,B.Tech/B.E.,Contract,9.6,11.6,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Git, Databricks","Collaboration, Teamwork, Leadership","Python, SQL","Power BI, PyTorch, Spark",IT Services,Onsite,2026-07-17,CAND0340,"Machine Learning, Python, Statistics, NumPy, Pandas, Git, Databricks",AWS Certified,Data Scientist
JOB0341,Data Engineer,Vertex AI,Gurugram,10,B.Tech/B.E.,Internship,11.1,13.9,"Python, SQL, Spark, AWS, Docker, ETL, Java, Azure","Time Management, Leadership, Collaboration","Python, SQL, Java","Jenkins, Git, Kubernetes",EdTech,Onsite,2026-06-08,CAND0341,"Java, Azure, SQL",None,Data Engineer
JOB0342,ML Engineer,AlphaByte Labs,Delhi,6,Master's Degree,Internship,10.9,13.1,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, R, Tableau","Problem Solving, Adaptability, Teamwork","Python, SQL, R","AWS, React, Jenkins",Consulting,Hybrid,2026-08-22,CAND0342,"Tableau, PyTorch, R, Docker, Python",Microsoft Power BI,Data Scientist
JOB0343,ML Engineer,Vertex AI,Ahmedabad,5,Bachelor's Degree,Contract,9.7,13.9,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, Azure, React","Teamwork, Collaboration, Time Management","Python, SQL","Excel, Databricks, PyTorch",Consulting,Hybrid,2026-09-10,CAND0343,"Docker, SQL, React, TensorFlow",Google Data Analytics,ML Engineer
JOB0344,Web Developer,DataSphere Analytics,Bengaluru,0,BCA/MCA,Internship,3.9,7.3,"HTML, CSS, JavaScript, React, Git, REST API, Docker, R","Critical Thinking, Collaboration, Leadership","JavaScript, R","Tableau, Databricks, Spark",Healthcare,Remote,2026-05-09,CAND0344,"Docker, JavaScript, REST API, React, CSS, Git",Microsoft Power BI,Web Developer
JOB0345,ML Engineer,BlueOrbit Technologies,Chennai,2,B.Tech/B.E.,Full-time,8.5,12.5,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, C++, JavaScript","Communication, Leadership, Critical Thinking","Python, SQL, C++, JavaScript","Jenkins, Power BI, Git",Retail,Remote,2026-03-20,CAND0345,"Machine Learning, JavaScript, TensorFlow, Python, PyTorch, Docker, SQL",IBM Data Science,Data Analyst
JOB0346,Data Scientist,TechNova Solutions,Chennai,3,B.Tech/B.E.,Internship,9.1,10.7,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Excel, React","Teamwork, Leadership, Communication","Python, SQL","Excel, Jira, Git",E-Commerce,Remote,2026-01-15,CAND0346,"Pandas, SQL, Machine Learning, Excel, NumPy, Python",Google Data Analytics,Data Analyst
JOB0347,Data Analyst,DataSphere Analytics,Chennai,1,BCA/MCA,Full-time,4.8,8.0,"Python, SQL, Excel, Power BI, Tableau, Statistics, JavaScript, Git","Communication, Adaptability, Analytical Thinking","Python, SQL, JavaScript","PyTorch, Power BI, Docker",Healthcare,Hybrid,2026-04-20,CAND0347,"Power BI, Tableau, Git, Statistics",Google Data Analytics,Data Analyst
JOB0348,Data Scientist,CloudPeak Systems,Chennai,0,B.Tech/B.E.,Internship,8.1,10.8,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Spark, Jenkins","Analytical Thinking, Critical Thinking, Communication","Python, SQL","PyTorch, Power BI, React",Telecom,Hybrid,2026-07-18,CAND0348,"Jenkins, Python, Statistics, NumPy, SQL, Pandas, Spark",Microsoft Power BI,DevOps Engineer
JOB0349,Cloud Engineer,BlueOrbit Technologies,Delhi,4,B.Tech/B.E.,Full-time,9.6,11.8,"AWS, Azure, Docker, Kubernetes, Linux, Python, Jenkins, Excel","Adaptability, Leadership, Analytical Thinking",Python,"Power BI, Azure, Jenkins",Telecom,Hybrid,2026-07-11,CAND0349,"Azure, Docker, Excel, Kubernetes, Python, Jenkins, AWS",IBM Data Science,Cloud Engineer
JOB0350,Business Analyst,InnoSoft Technologies,Hyderabad,2,Any Graduate,Contract,6.4,8.0,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, Docker, Git","Collaboration, Analytical Thinking, Teamwork",SQL,"Kubernetes, Git, Power BI",FinTech,Hybrid,2026-01-28,CAND0350,"Communication, Docker, Excel, SQL, Power BI, Git",None,Business Analyst
JOB0351,Software Developer,InnoSoft Technologies,Noida,8,B.Tech/B.E.,Internship,8.7,10.7,"Java, Python, SQL, Git, REST API, OOP, Tableau, TensorFlow","Leadership, Time Management, Problem Solving","Java, Python, SQL","React, Kubernetes, Git",Healthcare,Hybrid,2026-04-12,CAND0351,"Git, Python, REST API, Java, TensorFlow, SQL, Tableau",Microsoft Power BI,Software Developer
JOB0352,Data Scientist,Quantix Systems,Bengaluru,3,BCA/MCA,Contract,8.9,11.7,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Jenkins, Excel","Critical Thinking, Time Management, Leadership","Python, SQL","TensorFlow, Docker, Spark",Telecom,Hybrid,2026-03-20,CAND0352,"Jenkins, Excel, SQL, Pandas, Python, Statistics, Machine Learning",None,Data Scientist
JOB0353,Business Analyst,CodeCraft India,Pune,1,Master's Degree,Full-time,6.1,7.6,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, Docker, R","Teamwork, Adaptability, Time Management","SQL, R","AWS, Azure, Excel",Consulting,Hybrid,2026-06-07,CAND0353,"Requirements Analysis, Tableau, Docker, R, Communication, Power BI, SQL",IBM Data Science,Data Engineer
JOB0354,Business Analyst,NextGen Digital,Kolkata,5,Master's Degree,Internship,7.2,8.9,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, C++, R","Problem Solving, Time Management, Teamwork","SQL, C++, R","React, Databricks, Git",E-Commerce,Onsite,2026-03-17,CAND0354,"C++, Requirements Analysis, SQL, R, Tableau, Excel",None,Business Analyst
JOB0355,Data Scientist,Vertex AI,Pune,5,Bachelor's Degree,Internship,10.5,12.2,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Excel, C++","Analytical Thinking, Problem Solving, Critical Thinking","Python, SQL, C++","Jenkins, Azure, Databricks",Consulting,Remote,2026-06-07,CAND0355,"Excel, SQL, Pandas, Machine Learning",AWS Certified,Web Developer
JOB0356,Data Analyst,InnoSoft Technologies,Gurugram,3,B.Tech/B.E.,Internship,5.4,9.2,"Python, SQL, Excel, Power BI, Tableau, Statistics, Kubernetes, JavaScript","Teamwork, Critical Thinking, Time Management","Python, SQL, JavaScript","Jira, Azure, AWS",Healthcare,Onsite,2026-03-10,CAND0356,"Kubernetes, Statistics, Excel, Power BI, SQL, Python",IBM Data Science,Data Analyst
JOB0357,ML Engineer,DataSphere Analytics,Chennai,10,Bachelor's Degree,Internship,13.1,15.9,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, React, Kubernetes","Leadership, Critical Thinking, Collaboration","Python, SQL","Git, Excel, Tableau",IT Services,Onsite,2026-05-22,CAND0357,"Machine Learning, React, SQL, Kubernetes, Python, Docker, PyTorch",AWS Certified,ML Engineer
JOB0358,Data Analyst,AlphaByte Labs,Noida,2,Master's Degree,Internship,5.9,8.5,"Python, SQL, Excel, Power BI, Tableau, Statistics, Azure, C++","Communication, Analytical Thinking, Adaptability","Python, SQL, C++","PyTorch, Excel, Tableau",IT Services,Hybrid,2026-05-03,CAND0358,"Tableau, Power BI, Azure, Excel, Statistics, SQL, C++",IBM Data Science,Business Analyst
JOB0359,Data Engineer,TechNova Solutions,Chennai,4,Bachelor's Degree,Internship,9.4,11.7,"Python, SQL, Spark, AWS, Docker, ETL, PyTorch, Power BI","Analytical Thinking, Communication, Adaptability","Python, SQL","Jenkins, PyTorch, Git",Manufacturing,Onsite,2026-04-07,CAND0359,"ETL, AWS, Docker, PyTorch",Azure Fundamentals,Cloud Engineer
